paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,n_institutions_for_country
P0484728,conf/siggraph/FatucciWME24,SIGGRAPH,A*,HCI,2024,2021-2025,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3644814,10.1145/3641231.3644814,
P0484731,conf/siggraph/FermelisG24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664348,10.1145/3641233.3664348,
P0484747,conf/siggraph/Greenstein24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664350,10.1145/3641233.3664350,
P0484756,conf/siggraph/HouskaLS24,SIGGRAPH,A*,HCI,2024,2021-2025,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641519.3657400,10.1145/3641519.3657400,
P0484764,conf/siggraph/Hurard24,SIGGRAPH,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3649149,10.1145/3641231.3649149,
P0484765,conf/siggraph/HwangTZ24,SIGGRAPH,A*,HCI,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664722,10.1145/3641233.3664722,
P0484769,conf/siggraph/JeppesenZ24,SIGGRAPH,A*,HCI,2024,2021-2025,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3648630,10.1145/3641231.3648630,
P0484773,conf/siggraph/JiaoZCWXZIZ24,SIGGRAPH,A*,HCI,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641521.3664412,10.1145/3641521.3664412,
P0484773,conf/siggraph/JiaoZCWXZIZ24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641521.3664412,10.1145/3641521.3664412,
P0484776,conf/siggraph/Jones24,SIGGRAPH,A*,HCI,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3648623,10.1145/3641231.3648623,
P0484778,conf/siggraph/JoynerCT24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3649299,10.1145/3641231.3649299,
P0484788,conf/siggraph/KicklighterSAB24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641235.3664438,10.1145/3641235.3664438,
P0484792,conf/siggraph/KlintbergH24,SIGGRAPH,A*,HCI,2024,2021-2025,SE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3665166,10.1145/3641233.3665166,
P0484793,conf/siggraph/KosarevskyM24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664326,10.1145/3641233.3664326,
P0484798,conf/siggraph/LacazePKHEXKA24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3665159,10.1145/3641233.3665159,
P0484801,conf/siggraph/Leduc24,SIGGRAPH,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641231.3649151,10.1145/3641231.3649151,
P0484802,conf/siggraph/LeeNRLCLS24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641519.3657486,10.1145/3641519.3657486,
P0484819,conf/siggraph/LinB24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664725,10.1145/3641233.3664725,
P0484821,conf/siggraph/LinP24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641236.3670866,10.1145/3641236.3670866,
P0484834,conf/siggraph/LopatinVM24,SIGGRAPH,A*,HCI,2024,2021-2025,NL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664308,10.1145/3641233.3664308,
P0484836,conf/siggraph/LuhnLW24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664728,10.1145/3641233.3664728,
P0484844,conf/siggraph/Malicki-Sanchez24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3664475.3664559,10.1145/3664475.3664559,
P0484852,conf/siggraph/Mendoza24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641523.3665167,10.1145/3641523.3665167,
P0484863,conf/siggraph/NakadaGIH24,SIGGRAPH,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664723,10.1145/3641233.3664723,
P0484876,conf/siggraph/PorterSG24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664319,10.1145/3641233.3664319,
P0484892,conf/siggraph/SerritellaLWSNR24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664317,10.1145/3641233.3664317,
P0484897,conf/siggraph/ShiCKTBHSK24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664345,10.1145/3641233.3664345,
P0484905,conf/siggraph/SokoloskiSSUPMJ24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664332,10.1145/3641233.3664332,
P0484906,conf/siggraph/SomasundaramJ24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664327,10.1145/3641233.3664327,
P0484907,conf/siggraph/SomasundaramM24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664324,10.1145/3641233.3664324,
P0484909,conf/siggraph/SpeirsHNZ24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664342,10.1145/3641233.3664342,
P0484917,conf/siggraph/Taniguchi24,SIGGRAPH,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641521.3664405,10.1145/3641521.3664405,
P0484920,conf/siggraph/Ting24,SIGGRAPH,A*,HCI,2024,2021-2025,TW,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641521.3665162,10.1145/3641521.3665162,
P0484922,conf/siggraph/Tokuyoshi24,SIGGRAPH,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664320,10.1145/3641233.3664320,
P0484928,conf/siggraph/VilleminWCGJB24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664330,10.1145/3641233.3664330,
P0484932,conf/siggraph/WangF24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3664334,10.1145/3641233.3664334,
P0484940,conf/siggraph/WinquistLSN24,SIGGRAPH,A*,HCI,2024,2021-2025,NZ,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641233.3665344,10.1145/3641233.3665344,
P0484945,conf/siggraph/XieXSWSL24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641519.3657459,10.1145/3641519.3657459,
P0484958,conf/siggraph/ZakharovLGA24,SIGGRAPH,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3641519.3657526,10.1145/3641519.3657526,
P0485012,conf/sigir/Bjorkqvist24,SIGIR,A*,Bases de datos,2024,2021-2025,FI,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3661365,10.1145/3626772.3661365,
P0485044,conf/sigir/DongFZYYG24,SIGIR,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657833,10.1145/3626772.3657833,
P0485051,conf/sigir/FormalCDL24,SIGIR,A*,Bases de datos,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657968,10.1145/3626772.3657968,
P0485069,conf/sigir/GuptaGNVS24,SIGIR,A*,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657940,10.1145/3626772.3657940,
P0485086,conf/sigir/JiangCZRDCYLZM24,SIGIR,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3661372,10.1145/3626772.3661372,
P0485195,conf/sigir/RenCYLJCZM024,SIGIR,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657782,10.1145/3626772.3657782,
P0485213,conf/sigir/Setty24a,SIGIR,A*,Bases de datos,2024,2021-2025,NO,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3661361,10.1145/3626772.3661361,
P0485227,conf/sigir/SudhiBRT24,SIGIR,A*,Bases de datos,2024,2021-2025,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657660,10.1145/3626772.3657660,
P0485310,conf/sigir/ZhaiCL24,SIGIR,A*,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3661373,10.1145/3626772.3661373,
P0485325,conf/sigir/ZhangTHZ24,SIGIR,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3657803,10.1145/3626772.3657803,
P0485351,conf/sigir/ZhuCCLZL24,SIGIR,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3626772.3661369,10.1145/3626772.3661369,
P0485369,conf/gis/BalamuruganNS24,SIGSPATIAL,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3678717.3691290,10.1145/3678717.3691290,
P0485408,conf/gis/KanzaKS24,SIGSPATIAL,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3678717.3691269,10.1145/3678717.3691269,
P0485420,conf/gis/LinKV24,SIGSPATIAL,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3678717.3700829,10.1145/3678717.3700829,
P0485442,conf/gis/PaulMS24,SIGSPATIAL,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3678717.3691277,10.1145/3678717.3691277,
P0485953,conf/stoc/Waters24,STOC,A*,Teoría,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3618260.3649683,10.1145/3618260.3649683,
P0485964,conf/siggrapha/0004YS024,SiggraphA,A*,HCI,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680533.3697070,10.1145/3680533.3697070,
P0485967,conf/siggrapha/AguilarB24,SiggraphA,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697287,10.1145/3680531.3697287,
P0485969,conf/siggrapha/AllenMA24,SiggraphA,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3698003,10.1145/3681758.3698003,
P0485975,conf/siggrapha/Assadipour24,SiggraphA,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697088,10.1145/3680531.3697088,
P0485989,conf/siggrapha/CaoY24,SiggraphA,A*,HCI,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3698007,10.1145/3681758.3698007,
P0485991,conf/siggrapha/CesarattoDS24,SiggraphA,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3697990,10.1145/3681758.3697990,
P0486011,conf/siggrapha/DellErba24,SiggraphA,A*,HCI,2024,2021-2025,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681759.3688907,10.1145/3681759.3688907,
P0486019,conf/siggrapha/ErmeneuxLPPUS24,SiggraphA,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697278,10.1145/3680531.3697278,
P0486026,conf/siggrapha/FraboulGLFSS24,SiggraphA,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697280,10.1145/3680531.3697280,
P0486035,conf/siggrapha/GaoZLPZ24,SiggraphA,A*,HCI,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680530.3695433,10.1145/3680530.3695433,
P0486048,conf/siggrapha/HelzleKST24,SiggraphA,A*,HCI,2024,2021-2025,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680533.3697063,10.1145/3680533.3697063,
P0486049,conf/siggrapha/Hirakawa0MSFKS24,SiggraphA,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3698022,10.1145/3681758.3698022,
P0486070,conf/siggrapha/Ishihara24,SiggraphA,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697281,10.1145/3680531.3697281,
P0486075,conf/siggrapha/JayakumarE24,SiggraphA,A*,HCI,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697089,10.1145/3680531.3697089,
P0486079,conf/siggrapha/JiangVNCBBC24,SiggraphA,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680528.3687639,10.1145/3680528.3687639,
P0486086,conf/siggrapha/KellyJ24,SiggraphA,A*,HCI,2024,2021-2025,MY,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697288,10.1145/3680531.3697288,
P0486088,conf/siggrapha/KimKPL24,SiggraphA,A*,HCI,2024,2021-2025,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3697984,10.1145/3681758.3697984,
P0486098,conf/siggrapha/LacazeEXPKKZHGC24,SiggraphA,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3698012,10.1145/3681758.3698012,
P0486105,conf/siggrapha/LeeL24a,SiggraphA,A*,HCI,2024,2021-2025,HK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697077,10.1145/3680531.3697077,
P0486107,conf/siggrapha/LelaisantMFAG24,SiggraphA,A*,HCI,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697279,10.1145/3680531.3697279,
P0486139,conf/siggrapha/Maurer24,SiggraphA,A*,HCI,2024,2021-2025,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3697995,10.1145/3681758.3697995,
P0486158,conf/siggrapha/PaliwalJSJV24,SiggraphA,A*,HCI,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681758.3698008,10.1145/3681758.3698008,
P0486176,conf/siggrapha/RasrasPSPWSR24,SiggraphA,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680528.3687691,10.1145/3680528.3687691,
P0486180,conf/siggrapha/RoldanB24,SiggraphA,A*,HCI,2024,2021-2025,AR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697082,10.1145/3680531.3697082,
P0486226,conf/siggrapha/VerbekeR24,SiggraphA,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680529.3688960,10.1145/3680529.3688960,
P0486229,conf/siggrapha/VolletL24,SiggraphA,A*,HCI,2024,2021-2025,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697085,10.1145/3680531.3697085,
P0486230,conf/siggrapha/VuarnessonNB24,SiggraphA,A*,HCI,2024,2021-2025,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681759.3688915,10.1145/3681759.3688915,
P0486230,conf/siggrapha/VuarnessonNB24,SiggraphA,A*,HCI,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681759.3688915,10.1145/3681759.3688915,
P0486244,conf/siggrapha/WeightGAT24,SiggraphA,A*,HCI,2024,2021-2025,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697078,10.1145/3680531.3697078,
P0486245,conf/siggrapha/WeightGAT24a,SiggraphA,A*,HCI,2024,2021-2025,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680531.3697079,10.1145/3680531.3697079,
P0486250,conf/siggrapha/Wright24,SiggraphA,A*,HCI,2024,2021-2025,FI,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681759.3688906,10.1145/3681759.3688906,
P0486276,conf/siggrapha/ZareiJ24,SiggraphA,A*,HCI,2024,2021-2025,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3681759.3688910,10.1145/3681759.3688910,
P0486281,conf/siggrapha/ZhangLGH24,SiggraphA,A*,HCI,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3680528.3687618,10.1145/3680528.3687618,
P0486605,conf/uist/ChungK24,UIST,A*,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3654777.3676352,10.1145/3654777.3676352,
P0486751,conf/um/MeiBE24,UMAP,A,HCI,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3627043.3659553,10.1145/3627043.3659553,
P0487342,journals/pvldb/Ertl24,VLDB,A*,Bases de datos,2024,2021-2025,AT,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3654621.3654632,10.14778/3654621.3654632,
P0487381,journals/pvldb/HansertM24,VLDB,A*,Bases de datos,2024,2021-2025,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3681954.3682013,10.14778/3681954.3682013,
P0487409,journals/pvldb/KhanMA24,VLDB,A*,Bases de datos,2024,2021-2025,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3704965.3704984,10.14778/3704965.3704984,
P0487409,journals/pvldb/KhanMA24,VLDB,A*,Bases de datos,2024,2021-2025,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3704965.3704984,10.14778/3704965.3704984,
P0487629,journals/pvldb/XuZHLKSXLLZC24,VLDB,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3717755.3717769,10.14778/3717755.3717769,
P0487629,journals/pvldb/XuZHLKSXLLZC24,VLDB,A*,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3717755.3717769,10.14778/3717755.3717769,
P0487630,journals/pvldb/XueBSFLCHSMKLMELBLLKSPP24,VLDB,A*,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3685800.3685818,10.14778/3685800.3685818,
P0487817,conf/vr/YinWPH24,VR,A*,HCI,2024,2021-2025,HK,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/VR58804.2024.00090,10.1109/VR58804.2024.00090,
P0487872,conf/wacv/AlexanderKARA24,WACV,A,IA / ML,2024,2021-2025,RU,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00451,10.1109/WACV57701.2024.00451,
P0488027,conf/wacv/Fujitake24,WACV,A,IA / ML,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00784,10.1109/WACV57701.2024.00784,
P0488060,conf/wacv/GuptaA24,WACV,A,IA / ML,2024,2021-2025,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00244,10.1109/WACV57701.2024.00244,
P0488068,conf/wacv/HabibBSBD24,WACV,A,IA / ML,2024,2021-2025,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00600,10.1109/WACV57701.2024.00600,
P0488146,conf/wacv/JosephUSAKGS24,WACV,A,IA / ML,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00792,10.1109/WACV57701.2024.00792,
P0488148,conf/wacv/JungKKK24,WACV,A,IA / ML,2024,2021-2025,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00645,10.1109/WACV57701.2024.00645,
P0488186,conf/wacv/KimSBK24,WACV,A,IA / ML,2024,2021-2025,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00686,10.1109/WACV57701.2024.00686,
P0488254,conf/wacv/LiuCYT24,WACV,A,IA / ML,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00119,10.1109/WACV57701.2024.00119,
P0488307,conf/wacv/MounsavengCBPA24,WACV,A,IA / ML,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00194,10.1109/WACV57701.2024.00194,
P0488398,conf/wacv/ReichDPC24,WACV,A,IA / ML,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00408,10.1109/WACV57701.2024.00408,
P0488494,conf/wacv/SureshJNGWS24,WACV,A,IA / ML,2024,2021-2025,TH,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00715,10.1109/WACV57701.2024.00715,
P0488526,conf/wacv/ValvanoAMGV24,WACV,A,IA / ML,2024,2021-2025,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00527,10.1109/WACV57701.2024.00527,
P0488532,conf/wacv/VermaSSG24,WACV,A,IA / ML,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/WACV57701.2024.00783,10.1109/WACV57701.2024.00783,
P0488673,conf/wsdm/0001T0ZLCFJZ24,WSDM,A,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635688,10.1145/3616855.3635688,
P0488691,conf/wsdm/CMR24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635745,10.1145/3616855.3635745,
P0488703,conf/wsdm/Cruz-PerezM24,WSDM,A,Bases de datos,2024,2021-2025,MX,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3636502,10.1145/3616855.3636502,
P0488704,conf/wsdm/DasSVWX24,WSDM,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635738,10.1145/3616855.3635738,
P0488717,conf/wsdm/GanHHMZZZZ24,WSDM,A,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635781,10.1145/3616855.3635781,
P0488720,conf/wsdm/GoyalRRYZCNW24,WSDM,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635739,10.1145/3616855.3635739,
P0488731,conf/wsdm/ISVGV24,WSDM,A,Bases de datos,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635744,10.1145/3616855.3635744,
P0488731,conf/wsdm/ISVGV24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635744,10.1145/3616855.3635744,
P0488732,conf/wsdm/JagatapF24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635747,10.1145/3616855.3635747,
P0488737,conf/wsdm/Kapoor24,WSDM,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3638206,10.1145/3616855.3638206,
P0488770,conf/wsdm/PrakashPVRVGPV24,WSDM,A,Bases de datos,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635741,10.1145/3616855.3635741,
P0488770,conf/wsdm/PrakashPVRVGPV24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635741,10.1145/3616855.3635741,
P0488777,conf/wsdm/RajGDSSV24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635740,10.1145/3616855.3635740,
P0488778,conf/wsdm/ReddySBYSASZ24,WSDM,A,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635702,10.1145/3616855.3635702,
P0488789,conf/wsdm/SaxenaPISVGV24,WSDM,A,Bases de datos,2024,2021-2025,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635743,10.1145/3616855.3635743,
P0488789,conf/wsdm/SaxenaPISVGV24,WSDM,A,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635743,10.1145/3616855.3635743,
P0488802,conf/wsdm/Wang24,WSDM,A,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635806,10.1145/3616855.3635806,
P0488804,conf/wsdm/WangHYZZZZYH24,WSDM,A,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3635840,10.1145/3616855.3635840,
P0488831,conf/wsdm/Zarate-CartasM24,WSDM,A,Bases de datos,2024,2021-2025,MX,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3616855.3636503,10.1145/3616855.3636503,
P0488910,conf/www/ChenS024,WWW,A*,Bases de datos,2024,2021-2025,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3589334.3645521,10.1145/3589334.3645521,
P0488975,conf/www/ItoTKK24,WWW,A*,Bases de datos,2024,2021-2025,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3589334.3645459,10.1145/3589334.3645459,
P0489070,conf/www/NikolaouT24,WWW,A*,Bases de datos,2024,2021-2025,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3589334.3645444,10.1145/3589334.3645444,
P0489078,conf/www/PaliwalMK24,WWW,A*,Bases de datos,2024,2021-2025,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3589334.3645689,10.1145/3589334.3645689,
