paper_id,dblp_key,congress,level,area,year,window,title,reason
P0115118,conf/stoc/Efremenko09,STOC,A*,Teoría,2009,2006-2010,3-query locally decodable codes of subexponential length.,no_drops_title_match_or_no_volume
P0115125,conf/stoc/GoldreichR09,STOC,A*,Teoría,2009,2006-2010,On proximity oblivious testing.,no_drops_title_match_or_no_volume
P0115126,conf/stoc/Goldwasser09,STOC,A*,Teoría,2009,2006-2010,Athena lecture: Controlling Access to Programs?,no_drops_title_match_or_no_volume
P0115227,conf/tacas/KahlonSG09,TACAS,A,Ing. del Software,2009,2006-2010,Semantic Reduction of Thread Interleavings in Concurrent Programs.,no_drops_title_match_or_no_volume
P0115244,conf/tacas/VechevYY09,TACAS,A,Ing. del Software,2009,2006-2010,Inferring Synchronization under Limited Observability.,no_drops_title_match_or_no_volume
P0117321,conf/alenex/AckermannLMRSS10,ALENEX,A,Teoría,2010,2006-2010,StreamKM++: A Clustering Algorithms for Data Streams.,no_drops_title_match_or_no_volume
P0117837,conf/coco/Dvir10,CCC,A,Teoría,2010,2006-2010,On Matrix Rigidity and Locally Self-Correctable Codes.,no_drops_title_match_or_no_volume
P0118642,conf/colt/Abernethy10,COLT,A*,Teoría,2010,2006-2010,Can We Learn to Gamble Efficiently?,no_drops_title_match_or_no_volume
P0118643,conf/colt/AckermanBL10,COLT,A*,Teoría,2010,2006-2010,Characterization of Linkage-based Clustering.,no_drops_title_match_or_no_volume
P0118644,conf/colt/AgarwalDX10,COLT,A*,Teoría,2010,2006-2010,Optimal Algorithms for Online Convex Optimization with Multi-Point Bandit Feedback.,no_drops_title_match_or_no_volume
P0118645,conf/colt/Akavia10,COLT,A*,Teoría,2010,2006-2010,Deterministic Sparse Fourier Approximation via Fooling Arithmetic Progressions.,no_drops_title_match_or_no_volume
P0118646,conf/colt/Alon10,COLT,A*,Teoría,2010,2006-2010,Voting Paradoxes.,no_drops_title_match_or_no_volume
P0118647,conf/colt/AudibertBM10,COLT,A*,Teoría,2010,2006-2010,Best Arm Identification in Multi-Armed Bandits.,no_drops_title_match_or_no_volume
P0118648,conf/colt/AwasthiBS10,COLT,A*,Teoría,2010,2006-2010,Improved Guarantees for Agnostic Learning of Disjunctions.,no_drops_title_match_or_no_volume
P0118649,conf/colt/BalcanG10,COLT,A*,Teoría,2010,2006-2010,Robust Hierarchical Clustering.,no_drops_title_match_or_no_volume
P0118650,conf/colt/BelkinS10,COLT,A*,Teoría,2010,2006-2010,Toward Learning Gaussian Mixtures with Arbitrary Separation.,no_drops_title_match_or_no_volume
P0118651,conf/colt/BubeckM10,COLT,A*,Teoría,2010,2006-2010,Open Loop Optimistic Planning.,no_drops_title_match_or_no_volume
P0118652,conf/colt/CaseK10,COLT,A*,Teoría,2010,2006-2010,Strongly Non-U-Shaped Learning Results by General Techniques.,no_drops_title_match_or_no_volume
P0118653,conf/colt/Cesa-BianchiGVZ10,COLT,A*,Teoría,2010,2006-2010,Active Learning on Trees and Graphs.,no_drops_title_match_or_no_volume
P0118654,conf/colt/Cesa-BianchiSS10,COLT,A*,Teoría,2010,2006-2010,Online Learning of Noisy Data with Kernels.,no_drops_title_match_or_no_volume
P0118655,conf/colt/CrammerMEV10,COLT,A*,Teoría,2010,2006-2010,Regret Minimization With Concept Drift.,no_drops_title_match_or_no_volume
P0118656,conf/colt/DekelGS10,COLT,A*,Teoría,2010,2006-2010,Robust Selective Sampling from Single and Multiple Teachers.,no_drops_title_match_or_no_volume
P0118657,conf/colt/DuchiHS10,COLT,A*,Teoría,2010,2006-2010,Adaptive Subgradient Methods for Online Learning and Stochastic Optimization.,no_drops_title_match_or_no_volume
P0118658,conf/colt/DuchiSST10,COLT,A*,Teoría,2010,2006-2010,Composite Objective Mirror Descent.,no_drops_title_match_or_no_volume
P0118659,conf/colt/Even-DarMM10,COLT,A*,Teoría,2010,2006-2010,Learning with Global Cost in Stochastic Environments.,no_drops_title_match_or_no_volume
P0118660,conf/colt/FreydenbergerR10,COLT,A*,Teoría,2010,2006-2010,Inferring Descriptive Generalisations of Formal Languages.,no_drops_title_match_or_no_volume
P0118661,conf/colt/Gavinsky10,COLT,A*,Teoría,2010,2006-2010,Quantum Predictive Learning and Communication Complexity with Single Input.,no_drops_title_match_or_no_volume
P0118662,conf/colt/GeulenVW10,COLT,A*,Teoría,2010,2006-2010,Regret Minimization for Online Buffering Problems Using the Weighted Majority Algorithm.,no_drops_title_match_or_no_volume
P0118663,conf/colt/GolovinK10,COLT,A*,Teoría,2010,2006-2010,Adaptive Submodularity: A New Approach to Active Learning and Stochastic Optimization.,no_drops_title_match_or_no_volume
P0118664,conf/colt/GottliebKK10,COLT,A*,Teoría,2010,2006-2010,Efficient Classification for Metric Data.,no_drops_title_match_or_no_volume
P0118665,conf/colt/GuptaLLWX10,COLT,A*,Teoría,2010,2006-2010,Forest Density Estimation.,no_drops_title_match_or_no_volume
P0118666,conf/colt/HazanKW10,COLT,A*,Teoría,2010,2006-2010,Learning Rotations with Little Regret.,no_drops_title_match_or_no_volume
P0118667,conf/colt/HazanKW10a,COLT,A*,Teoría,2010,2006-2010,On-line Variance Minimization in O(n2) per Trial?,no_drops_title_match_or_no_volume
P0118668,conf/colt/HondaT10,COLT,A*,Teoría,2010,2006-2010,An Asymptotically Optimal Bandit Algorithm for Bounded Support Models.,no_drops_title_match_or_no_volume
P0118669,conf/colt/KanadeVV10,COLT,A*,Teoría,2010,2006-2010,Evolution with Drifting Targets.,no_drops_title_match_or_no_volume
P0118670,conf/colt/KlivansLW10,COLT,A*,Teoría,2010,2006-2010,Mansour's Conjecture is True for Random DNF Formulas.,no_drops_title_match_or_no_volume
P0118671,conf/colt/Koenig10,COLT,A*,Teoría,2010,2006-2010,Open Problem: Analyzing Ant Robot Coverage.,no_drops_title_match_or_no_volume
P0118672,conf/colt/KoltchinskiiM10,COLT,A*,Teoría,2010,2006-2010,Sparse Recovery in Convex Hulls of Infinite Dictionaries.,no_drops_title_match_or_no_volume
P0118673,conf/colt/KondorB10,COLT,A*,Teoría,2010,2006-2010,Ranking with Kernels in Fourier space.,no_drops_title_match_or_no_volume
P0118674,conf/colt/KoolenWK10,COLT,A*,Teoría,2010,2006-2010,Hedging Structured Concepts.,no_drops_title_match_or_no_volume
P0118675,conf/colt/KotlowskiGR10,COLT,A*,Teoría,2010,2006-2010,Following the Flattened Leader.,no_drops_title_match_or_no_volume
P0118676,conf/colt/Langford10,COLT,A*,Teoría,2010,2006-2010,Robust Efficient Conditional Probability Estimation.,no_drops_title_match_or_no_volume
P0118677,conf/colt/Lee10,COLT,A*,Teoría,2010,2006-2010,Learning Talagrand DNF Formulas.,no_drops_title_match_or_no_volume
P0118678,conf/colt/McMahanS10,COLT,A*,Teoría,2010,2006-2010,Adaptive Bound Optimization for Online Convex Optimization.,no_drops_title_match_or_no_volume
P0118679,conf/colt/NeuGS10,COLT,A*,Teoría,2010,2006-2010,The Online Loop-free Stochastic Shortest-Path Problem.,no_drops_title_match_or_no_volume
P0118680,conf/colt/RigolletZ10,COLT,A*,Teoría,2010,2006-2010,Nonparametric Bandits with Covariates.,no_drops_title_match_or_no_volume
P0118681,conf/colt/Ryabko10,COLT,A*,Teoría,2010,2006-2010,Sequence Prediction in Realizable and Non-realizable Cases.,no_drops_title_match_or_no_volume
P0118682,conf/colt/SarkarCM10,COLT,A*,Teoría,2010,2006-2010,Theoretical Justification of Popular Link Prediction Heuristics.,no_drops_title_match_or_no_volume
P0118683,conf/colt/Schapire10,COLT,A*,Teoría,2010,2006-2010,The Convergence Rate of AdaBoost.,no_drops_title_match_or_no_volume
P0118684,conf/colt/Shalev-ShwartzSS10,COLT,A*,Teoría,2010,2006-2010,Learning Kernel-Based Halfspaces with the Zero-One Loss.,no_drops_title_match_or_no_volume
P0118685,conf/colt/SridharanT10,COLT,A*,Teoría,2010,2006-2010,Convex Games in Banach Spaces.,no_drops_title_match_or_no_volume
P0118686,conf/colt/SteudelJS10,COLT,A*,Teoría,2010,2006-2010,Causal Markov Condition for Submodular Information Measures.,no_drops_title_match_or_no_volume
P0118687,conf/colt/Xiao10,COLT,A*,Teoría,2010,2006-2010,Learning to Create is as Hard as Learning to Appreciate.,no_drops_title_match_or_no_volume
P0118688,conf/colt/XuCM10,COLT,A*,Teoría,2010,2006-2010,Principal Component Analysis with Contaminated Data: The High Dimensional Case.,no_drops_title_match_or_no_volume
P0118689,conf/colt/XuM10,COLT,A*,Teoría,2010,2006-2010,Robustness and Generalization.,no_drops_title_match_or_no_volume
P0118692,conf/cp/AlloucheGS10,CP,A,Teoría,2010,2006-2010,Towards Parallel Non Serial Dynamic Programming for Solving Hard Weighted CSP.,no_drops_title_match_or_no_volume
P0118839,conf/csfw/ArapinisCRR10,CSF,A,Seguridad,2010,2006-2010,Analysing Unlinkability and Anonymity Using the Applied Pi Calculus.,no_drops_title_match_or_no_volume
P0120134,conf/sigecom/BichlerSZ10,EC,A*,Teoría,2010,2006-2010,Efficiency with linear prices: a theoretical and experimental analysis of the combinatorial clock auction.,no_drops_title_match_or_no_volume
P0121091,conf/esop/KoprowskiB10,ESOP,A,Ing. del Software,2010,2006-2010,TRX: A Formally Verified Parser Interpreter.,no_drops_title_match_or_no_volume
P0121105,conf/esop/VardoulakisS10,ESOP,A,Ing. del Software,2010,2006-2010,CFA2: A Context-Free Approach to Control-Flow Analysis.,no_drops_title_match_or_no_volume
P0121326,conf/focs/KoutisMP10,FOCS,A*,Teoría,2010,2006-2010,Approaching Optimality for Solving SDD Linear Systems.,no_drops_title_match_or_no_volume
P0121340,conf/focs/Potechin10,FOCS,A*,Teoría,2010,2006-2010,Bounds on Monotone Switching Networks for Directed Connectivity.,no_drops_title_match_or_no_volume
P0121341,conf/focs/Rossman10,FOCS,A*,Teoría,2010,2006-2010,The Monotone Complexity of k-clique on Random Graphs.,no_drops_title_match_or_no_volume
P0121520,conf/gd/Sander10,GD,A,Teoría,2010,2006-2010,IBM ILOG Multi-platform Graph Layout Technology.,no_drops_title_match_or_no_volume
P0124508,conf/cade/KorovinS10,IJCAR,A,Teoría,2010,2006-2010,iProver-Eq: An Instantiation-Based Theorem Prover with Equality.,no_drops_title_match_or_no_volume
P0127386,conf/kr/AntoniouPB10,KR,A*,IA / ML,2010,2006-2010,Reasoning about Context in Ambient Intelligence Environments: A Report from the Field.,no_drops_title_match_or_no_volume
P0127387,conf/kr/Arieli10,KR,A*,IA / ML,2010,2006-2010,On the Application of the Disjunctive Syllogism in Paraconsistent Logics Based on Four States of Information.,no_drops_title_match_or_no_volume
P0127388,conf/kr/ArieliAZ10,KR,A*,IA / ML,2010,2006-2010,Maximally Paraconsistent Three-Valued Logics.,no_drops_title_match_or_no_volume
P0127389,conf/kr/Aucher10,KR,A*,IA / ML,2010,2006-2010,Characterizing Updates in Dynamic Epistemic Logic.,no_drops_title_match_or_no_volume
P0127390,conf/kr/BaaderBLW10,KR,A*,IA / ML,2010,2006-2010,Query and Predicate Emptiness in Description Logics.,no_drops_title_match_or_no_volume
P0127391,conf/kr/BagetLM10,KR,A*,IA / ML,2010,2006-2010,Walking the Decidability Line for Rules with Existential Variables.,no_drops_title_match_or_no_volume
P0127392,conf/kr/BalducciniG10,KR,A*,IA / ML,2010,2006-2010,Formalizing Psychological Knowledge in Answer Set Programming.,no_drops_title_match_or_no_volume
P0127393,conf/kr/Baral10,KR,A*,IA / ML,2010,2006-2010,Reasoning about Actions and Change: From Single Agent Actions to Multi-Agent Actions (Extended Abstract).,no_drops_title_match_or_no_volume
P0127394,conf/kr/BaralHS10,KR,A*,IA / ML,2010,2006-2010,Invited Presentations at the Twelfth International Conference on Principles of Knowledge Representation and Reasoning.,no_drops_title_match_or_no_volume
P0127395,conf/kr/BartholomewL10,KR,A*,IA / ML,2010,2006-2010,A Decidable Class of Groundable Formulas in the General Theory of Stable Models.,no_drops_title_match_or_no_volume
P0127396,conf/kr/BaumannBSTZ10,KR,A*,IA / ML,2010,2006-2010,State Defaults and Ramifications in the Unifying Action Calculus.,no_drops_title_match_or_no_volume
P0127397,conf/kr/BelardinelliL10,KR,A*,IA / ML,2010,2006-2010,Interactions between Time and Knowledge in a First-order Logic for Multi-Agent Systems.,no_drops_title_match_or_no_volume
P0127398,conf/kr/BelleL10,KR,A*,IA / ML,2010,2006-2010,Multi-Agent Only-Knowing Revisited.,no_drops_title_match_or_no_volume
P0127399,conf/kr/BienvenuLW10,KR,A*,IA / ML,2010,2006-2010,"From Preference Logics to Preference Languages, and Back.",no_drops_title_match_or_no_volume
P0127400,conf/kr/BoellaGRT10,KR,A*,IA / ML,2010,2006-2010,A Logical Understanding of Legal Interpretation.,no_drops_title_match_or_no_volume
P0127401,conf/kr/BrafmanRSVW10,KR,A*,IA / ML,2010,2006-2010,Finding the Next Solution in Constraint- and Preference-Based Knowledge Representation Formalisms.,no_drops_title_match_or_no_volume
P0127402,conf/kr/BrewkaW10,KR,A*,IA / ML,2010,2006-2010,Abstract Dialectical Frameworks.,no_drops_title_match_or_no_volume
P0127403,conf/kr/CeramiEB10,KR,A*,IA / ML,2010,2006-2010,Decidability of a Description Logic over Infinite-Valued Product Logic.,no_drops_title_match_or_no_volume
P0127404,conf/kr/CiabattoniR10,KR,A*,IA / ML,2010,2006-2010,On the Classical Content of Monadic G with Involutive Negation and its Application to a Fuzzy Medical Expert System.,no_drops_title_match_or_no_volume
P0127405,conf/kr/CondottaL10,KR,A*,IA / ML,2010,2006-2010,A Class of df-Consistencies for Qualitative Constraint Networks.,no_drops_title_match_or_no_volume
P0127406,conf/kr/CreignouST10,KR,A*,IA / ML,2010,2006-2010,Complexity of Propositional Abduction for Restricted Sets of Boolean Functions.,no_drops_title_match_or_no_volume
P0127407,conf/kr/Dao-TranEFK10,KR,A*,IA / ML,2010,2006-2010,Distributed Nonmonotonic Multi-Context Systems.,no_drops_title_match_or_no_volume
P0127408,conf/kr/DelgrandeW10,KR,A*,IA / ML,2010,2006-2010,Horn Clause Contraction Functions: Belief Set and Belief Base Approaches.,no_drops_title_match_or_no_volume
P0127409,conf/kr/DitmarschEW10,KR,A*,IA / ML,2010,2006-2010,One Hundred Prisoners and a Lightbulb - Logic and Computation.,no_drops_title_match_or_no_volume
P0127410,conf/kr/DvorakPW10,KR,A*,IA / ML,2010,2006-2010,Towards Fixed-Parameter Tractable Algorithms for Argumentation.,no_drops_title_match_or_no_volume
P0127411,conf/kr/EiterFM10,KR,A*,IA / ML,2010,2006-2010,Paracoherent Answer Set Programming.,no_drops_title_match_or_no_volume
P0127412,conf/kr/EiterFSW10,KR,A*,IA / ML,2010,2006-2010,Finding Explanations of Inconsistency in Multi-Context Systems.,no_drops_title_match_or_no_volume
P0127413,conf/kr/GebserGISSTV10,KR,A*,IA / ML,2010,2006-2010,Repair and Prediction (under Inconsistency) in Large Biological Networks with Answer Set Programming.,no_drops_title_match_or_no_volume
P0127414,conf/kr/GiacomoLP10,KR,A*,IA / ML,2010,2006-2010,Situation Calculus Based Programs for Representing and Reasoning about Game Structures.,no_drops_title_match_or_no_volume
P0127415,conf/kr/GiacomoPS10,KR,A*,IA / ML,2010,2006-2010,Generalized Planning with Loops under Strong Fairness Constraints.,no_drops_title_match_or_no_volume
P0127416,conf/kr/GlimmR10,KR,A*,IA / ML,2010,2006-2010,Status QIO: Conjunctive Query Entailment Is Decidable.,no_drops_title_match_or_no_volume
P0127417,conf/kr/GrauM10,KR,A*,IA / ML,2010,2006-2010,Pushing the Limits of Reasoning over Ontologies with Hidden Content.,no_drops_title_match_or_no_volume
P0127418,conf/kr/Gruninger10,KR,A*,IA / ML,2010,2006-2010,Ontologies for Dates and Duration.,no_drops_title_match_or_no_volume
P0127419,conf/kr/HajishirziA10,KR,A*,IA / ML,2010,2006-2010,Reasoning about Deterministic Actions with Probabilistic Prior and Application to Stochastic Filtering.,no_drops_title_match_or_no_volume
P0127420,conf/kr/Halpern10,KR,A*,IA / ML,2010,2006-2010,From Causal Models To Counterfactual Structures.,no_drops_title_match_or_no_volume
P0127421,conf/kr/Halpern10a,KR,A*,IA / ML,2010,2006-2010,I Don't Want to Think About it Now: Decision Theory with Costly Computation.,no_drops_title_match_or_no_volume
P0127422,conf/kr/HorridgeP10,KR,A*,IA / ML,2010,2006-2010,From Justifications Towards Proofs for Ontology Engineering.,no_drops_title_match_or_no_volume
P0127423,conf/kr/HuL10,KR,A*,IA / ML,2010,2006-2010,A Correctness Result for Reasoning about One-Dimensional Planning Problems.,no_drops_title_match_or_no_volume
P0127424,conf/kr/IcardPS10,KR,A*,IA / ML,2010,2006-2010,Joint Revision of Beliefs and Intention.,no_drops_title_match_or_no_volume
P0127425,conf/kr/KelveyMNS10,KR,A*,IA / ML,2010,2006-2010,Independence and Functional Dependence Relations on Secrets.,no_drops_title_match_or_no_volume
P0127426,conf/kr/Kern-IsbernerT10,KR,A*,IA / ML,2010,2006-2010,Novel Semantical Approaches to Relational Probabilistic Conditionals.,no_drops_title_match_or_no_volume
P0127427,conf/kr/KleinbergM10,KR,A*,IA / ML,2010,2006-2010,The Temporal Logic of Token Causes.,no_drops_title_match_or_no_volume
P0127428,conf/kr/KonevLPW10,KR,A*,IA / ML,2010,2006-2010,Decomposing Description Logic Ontologies.,no_drops_title_match_or_no_volume
P0127429,conf/kr/KoniecznyGP10,KR,A*,IA / ML,2010,2006-2010,Taxonomy of Improvement Operators and the Problem of Minimal Change.,no_drops_title_match_or_no_volume
P0127430,conf/kr/KontchakovLTWZ10,KR,A*,IA / ML,2010,2006-2010,The Combined Approach to Query Answering in DL-Lite.,no_drops_title_match_or_no_volume
P0127431,conf/kr/KontchakovPZ10,KR,A*,IA / ML,2010,2006-2010,Interpreting Topological Logics over Euclidean Spaces.,no_drops_title_match_or_no_volume
P0127432,conf/kr/LarbiKM10,KR,A*,IA / ML,2010,2006-2010,A Characterization of Optimality Criteria for Decision Making under Complete Ignorance.,no_drops_title_match_or_no_volume
P0127433,conf/kr/Li10,KR,A*,IA / ML,2010,2006-2010,A Layered Graph Representation for Complex Regions.,no_drops_title_match_or_no_volume
P0127434,conf/kr/LiVK10,KR,A*,IA / ML,2010,2006-2010,An Efficient Majority-Rule-Based Approach for Collective Decision Making with CP-Nets.,no_drops_title_match_or_no_volume
P0127435,conf/kr/LutzS10,KR,A*,IA / ML,2010,2006-2010,Probabilistic Description Logics for Subjective Uncertainty.,no_drops_title_match_or_no_volume
P0127436,conf/kr/Masolo10,KR,A*,IA / ML,2010,2006-2010,Understanding Ontological Levels.,no_drops_title_match_or_no_volume
P0127437,conf/kr/MouraLSN10,KR,A*,IA / ML,2010,2006-2010,Tutorial Presentations at the Twelfth International Conference on Principles of Knowledge Representation and Reasoning.,no_drops_title_match_or_no_volume
